unix,time,n1,n2,diff,volume
2018-06-22,15:00:00,6135.223247181777,6178.358014590223,-43.13476740844635,619.8594877
2018-06-22,16:00:00,6110.2468760083075,6135.223247181777,-24.976371173469488,493.1688499299994
2018-06-22,17:00:00,6096.285281998668,6110.2468760083075,-13.961594009639157,498.22902026000014
2018-06-22,18:00:00,6107.891951858313,6096.285281998668,11.60666985964508,752.2369905699992
2018-06-22,19:00:00,6130.880708311487,6107.891951858313,22.988756453173664,617.97609979
2018-06-22,20:00:00,6131.267470633014,6130.880708311487,0.3867623215273852,1322.7120007700016
2018-06-22,21:00:00,6105.195030955069,6131.267470633014,-26.072439677945113,1359.5778902599966
2018-06-22,22:00:00,6078.424232601637,6105.195030955069,-26.77079835343193,516.0343197899996
2018-06-22,23:00:00,6053.383471782487,6078.424232601637,-25.04076081915082,155.21598440000014
2018-06-23,00:00:00,6051.988089608373,6053.383471782487,-1.3953821741133652,379.35421458999986
2018-06-23,01:00:00,6067.396179418408,6051.988089608373,15.408089810034653,153.0193537999998
2018-06-23,02:00:00,6091.375657492741,6067.396179418408,23.9794780743332,191.14977325999996
2018-06-23,03:00:00,6111.046431697186,6091.375657492741,19.67077420444457,117.43826376000004
2018-06-23,04:00:00,6127.57684096959,6111.046431697186,16.53040927240454,521.4212360699997
2018-06-23,05:00:00,6132.114920116764,6127.57684096959,4.538079147173448,125.6382773999997
2018-06-23,06:00:00,6119.138207933372,6132.114920116764,-12.97671218339201,242.1117039299997
2018-06-23,07:00:00,6110.937359517424,6119.138207933372,-8.200848415947803,126.25791598000004
2018-06-23,08:00:00,6106.618651538679,6110.937359517424,-4.3187079787448965,86.4970960700001
2018-06-23,09:00:00,6111.738666915383,6106.618651538679,5.120015376704032,133.54462174999992
2018-06-23,10:00:00,6121.3042710938125,6111.738666915383,9.565604178429567,73.28733523999998
2018-06-23,11:00:00,6133.94203814431,6121.3042710938125,12.637767050497132,339.37078732
2018-06-23,12:00:00,6144.470722553845,6133.94203814431,10.528684409535344,207.02861931
2018-06-23,13:00:00,6154.127606275714,6144.470722553845,9.656883721869235,178.76601572000013
2018-06-23,14:00:00,6154.486367820845,6154.127606275714,0.3587615451306192,157.44050371999987
2018-06-23,15:00:00,6147.470025056466,6154.486367820845,-7.01634276437926,336.5905147599999
2018-06-23,16:00:00,6140.329894278858,6147.470025056466,-7.140130777607737,113.35840347999992
2018-06-23,17:00:00,6135.474853896104,6140.329894278858,-4.855040382753941,69.43634027999997
2018-06-23,18:00:00,6133.935301408607,6135.474853896104,-1.5395524874966213,82.48715935999995
2018-06-23,19:00:00,6135.370226743365,6133.935301408607,1.4349253347572812,219.22892665
2018-06-23,20:00:00,6138.622225538436,6135.370226743365,3.251998795071813,64.72977973000002
2018-06-23,21:00:00,6159.211221666533,6138.622225538436,20.58899612809637,320.0241588299998
